id,name,picture_url,host_since,host_verifications,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,formatted_amenities,performance_score
23108246,Spacious Top Floor Condo Retreat,https://a0.muscache.com/pictures/0cfb0ae8-3dc2-45aa-a8c5-40c2089d4a58.jpg,2014-08-14,"[""email"", ""phone""]",t,f,37.40563,-122.10376,Entire condo,Entire home/apt,4,1.0,1.0,1.0,"[""Bed linens"", ""Pack \u2019n play/Travel crib - available upon request"", ""Body soap"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Outdoor dining area"", ""Toaster"", ""Baby bath - available upon request"", ""Hair dryer"", ""Oven"", ""Wine glasses"", ""Blender"", ""Private patio or balcony"", ""Free parking on premises"", ""Fire extinguisher"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Cooking basics"", ""Drying rack for clothing"", ""HDTV with Hulu, Netflix, Roku"", ""Children\u2019s books and toys"", ""Shared pool"", ""Conditioner"", ""Shampoo"", ""Kitchen"", ""Wifi"", ""Lockbox"", ""Elevator"", ""Central air conditioning"", ""Refrigerator"", ""Central heating"", ""Portable fans"", ""Free washer \u2013 In unit"", ""Outdoor playground"", ""Dishes and silverware"", ""Free street parking"", ""Rice maker"", ""Hot water"", ""Hot water kettle"", ""Board games"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Outdoor furniture"", ""Shower gel"", ""Electric stove"", ""Coffee maker: french press, Keurig coffee machine"", ""Folding or convertible high chair - available upon request"", ""Shared hot tub"", ""Courtyard view"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishwasher"", ""Dining table"", ""Self check-in"", ""Extra pillows and blankets"", ""Private entrance"", ""Iron"", ""Garden view"", ""Room-darkening shades"", ""Microwave"", ""Game console""]",224.0,3,1125,t,21,46,76,165,127,4.95,4.94,4.95,4.89,5.0,4.93,4.86,f,1.52,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors"", ""Family Friendly"", ""Scenic View""]",68.11
23157561,"Private room, Due entrances, Sparkly clean",https://a0.muscache.com/pictures/d2a111b6-bb2e-4346-8d2f-e6aef4b9f6bf.jpg,2014-12-14,"[""email"", ""phone""]",t,t,37.39889,-121.96693,Private room in home,Private room,2,1.5,1.0,1.0,"[""Bed linens"", ""Portable air conditioning"", ""Body soap"", ""Long term stays allowed"", ""Frigidaire stainless steel electric stove"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Trash compactor"", ""Theme room"", ""Coffee"", ""Freezer"", ""Outdoor dining area"", ""Toaster"", ""Oven"", ""Hair dryer"", ""Wine glasses"", ""Shared patio or balcony"", ""Free parking on premises"", ""Laundromat nearby"", ""Private backyard \u2013 Fully fenced"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Drying rack for clothing"", ""Cooking basics"", ""Bikes"", ""Safe"", ""Luggage dropoff allowed"", ""Keypad"", ""Cleaning available during stay"", ""Conditioner"", ""Shampoo"", ""Kitchen"", ""Wifi"", ""Barbecue utensils"", ""Microwave"", ""Mini fridge"", ""Coffee maker"", ""Central air conditioning"", ""Refrigerator"", ""Portable fans"", ""Free washer \u2013 In unit"", ""Outdoor playground"", ""Dishes and silverware"", ""Free street parking"", ""Rice maker"", ""Bathtub"", ""Hot water"", ""Hot water kettle"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Lock on bedroom door"", ""Shower gel"", ""Outdoor furniture"", ""Ceiling fan"", ""Smoke alarm"", ""BBQ grill"", ""Clothing storage"", ""Dedicated workspace"", ""Dishwasher"", ""Dining table"", ""Single level home"", ""Extra pillows and blankets"", ""Self check-in"", ""Iron"", ""Garden view"", ""Private entrance"", ""45 inch HDTV with standard cable"", ""Room-darkening shades""]",65.0,4,1125,t,30,60,90,179,76,4.84,4.91,4.91,4.96,4.92,4.92,4.87,f,0.91,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors"", ""Scenic View""]",54.13
23200879,Cozy room with private entrance and bathroom,https://a0.muscache.com/pictures/airflow/Hosting-23200879/original/eb141392-6aa5-4621-9d46-dfaa6c57489b.jpg,2018-02-08,"[""email"", ""phone""]",t,t,37.38255,-121.87423,Room in hotel,Private room,1,1.5,1.0,1.0,"[""Bed linens"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""Outdoor dining area"", ""Clothing storage: walk-in closet"", ""Private patio or balcony"", ""Hair dryer"", ""Backyard"", ""Fire extinguisher"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Luggage dropoff allowed"", ""Keypad"", ""Bread maker"", ""Conditioner"", ""Shampoo"", ""Free driveway parking on premises"", ""Wifi"", ""Coffee maker"", ""Central air conditioning"", ""Refrigerator"", ""Dishes and silverware"", ""Free street parking"", ""Hot water"", ""Hot water kettle"", ""Free dryer \u2013 In building"", ""Baking sheet"", ""Exterior security cameras on property"", ""Shower gel"", ""Courtyard view"", ""Smoke alarm"", ""Dedicated workspace"", ""Dining table"", ""Single level home"", ""Extra pillows and blankets"", ""Self check-in"", ""Iron"", ""Garden view"", ""Free washer \u2013 In building"", ""Microwave"", ""Room-darkening shades""]",80.0,3,360,t,15,45,75,164,38,4.89,4.95,5.0,5.0,5.0,4.97,4.95,f,0.46,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors"", ""Scenic View""]",69.03
23206216,"Private room, bath, and entrance.",https://a0.muscache.com/pictures/miso/Hosting-23206216/original/24e3caab-bf36-4634-b452-99642f8dd365.jpeg,2018-02-09,"[""phone""]",t,t,37.2717,-121.98644,Private room in home,Private room,1,1.0,1.0,1.0,"[""Bed linens"", ""Body soap"", ""Long term stays allowed"", ""Pets allowed"", ""Kitchenette"", ""Hair dryer"", ""Free parking on premises"", ""Hangers"", ""Essentials"", ""Heating"", ""Cleaning available during stay"", ""Keypad"", ""Conditioner"", ""Shampoo"", ""Wifi"", ""Mini fridge"", ""Dishes and silverware"", ""Hot water"", ""Window AC unit"", ""Clothing storage: closet and dresser"", ""Free dryer \u2013 In building"", ""Lock on bedroom door"", ""Smoke alarm"", ""Dedicated workspace"", ""Single level home"", ""Extra pillows and blankets"", ""Self check-in"", ""Free washer \u2013 In building"", ""Microwave""]",59.0,1,365,t,18,31,61,336,10,5.0,4.9,4.6,5.0,4.9,4.9,5.0,f,0.57,"[""Kitchen"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking""]",33.15
23249719,Sunny & spacious 2BR in downtown Mountain View,https://a0.muscache.com/pictures/prohost-api/Hosting-23249719/original/be59bc15-2353-45e0-b0d3-c889e4409e3a.jpeg,2013-10-14,"[""email"", ""phone""]",t,t,37.392303,-122.09397,Entire serviced apartment,Entire home/apt,5,2.0,2.0,2.0,"[""Gym"", ""Bed linens"", ""Long term stays allowed"", ""Ethernet connection"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Pets allowed"", ""Coffee"", ""Freezer"", ""Window guards"", ""Toaster"", ""Oven"", ""Hair dryer"", ""Wine glasses"", ""Blender"", ""Free parking on premises"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Washer \u2013\u00a0In unit"", ""Kitchen"", ""Wifi"", ""Outdoor pool - available seasonally"", ""Dryer \u2013\u00a0In unit"", ""Elevator"", ""Coffee maker"", ""TV"", ""Refrigerator"", ""Crib - available upon request"", ""Exercise equipment"", ""Dishes and silverware"", ""Hot water"", ""Hot water kettle"", ""Baking sheet"", ""Shower gel"", ""Smart lock"", ""Smoke alarm"", ""Bath & Body Works body soap"", ""Bath & Body Works shampoo"", ""Clothing storage"", ""Air conditioning"", ""Dedicated workspace"", ""Dishwasher"", ""Stove"", ""Extra pillows and blankets"", ""Dining table"", ""Self check-in"", ""Iron"", ""Microwave"", ""Bath & Body Works conditioner""]",178.0,1,1125,t,26,56,86,360,4,4.75,5.0,5.0,5.0,4.75,4.75,4.75,t,0.05,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Family Friendly""]",32.48
23275043,Charming Garden Cottage,https://a0.muscache.com/pictures/77b5b803-a4f0-4fa4-a0fe-780f0b0a597c.jpg,2016-04-08,"[""email"", ""phone""]",t,t,37.42322,-122.14944,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,"[""Bed linens"", ""EV charger"", ""Long term stays allowed"", ""Washer"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Trader Joe's tea tree conditioner conditioner"", ""Outdoor dining area"", ""Wine glasses"", ""Hair dryer"", ""Backyard"", ""Free parking on premises"", ""Bikes"", ""Hangers"", ""Essentials"", ""Heating"", ""Drying rack for clothing"", ""Luggage dropoff allowed"", ""Keypad"", ""Dr Bronners pure castille soap. We use non-toxic, non-perfumed products as much as possible.  body soap"", ""Shampoo"", ""Dryer"", ""Wifi"", ""Mini fridge"", ""Dishes and silverware"", ""Coffee maker: Keurig coffee machine"", ""Free street parking"", ""Hot water"", ""Clothing storage: closet and dresser"", ""Outdoor furniture"", ""Shower gel"", ""Smoke alarm"", ""Dedicated workspace"", ""Mini fridge refrigerator"", ""Single level home"", ""Extra pillows and blankets"", ""Self check-in"", ""Iron"", ""Private entrance"", ""Microwave""]",160.0,2,60,t,18,19,20,120,207,5.0,5.0,4.96,5.0,5.0,4.98,4.94,t,2.49,"[""Kitchen"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors""]",61.4
23307159,New Luxury Home | Close to Attractions| EV,https://a0.muscache.com/pictures/miso/Hosting-23307159/original/2fbf10c5-e72e-4015-bc52-3f9365466d65.jpeg,2018-02-14,"[""email"", ""phone"", ""work_email""]",t,t,37.38896,-121.86633,Entire home,Entire home/apt,5,2.0,2.0,3.0,"[""Bed linens"", ""Pack \u2019n play/Travel crib - available upon request"", ""Body soap"", ""AC - split type ductless system"", ""Long term stays allowed"", ""Ethernet connection"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Trash compactor"", ""Pets allowed"", ""Coffee"", ""Outdoor dining area"", ""Babysitter recommendations"", ""Freezer"", ""Children\u2019s books and toys for ages 0-2 years old"", ""Toaster"", ""Wine glasses"", ""Hair dryer"", ""Stainless steel single oven"", ""Blender"", ""Private patio or balcony"", ""Fire extinguisher"", ""Laundromat nearby"", ""Private backyard \u2013 Fully fenced"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Children\u2019s dinnerware"", ""Cooking basics"", ""Private BBQ grill: gas"", ""Luggage dropoff allowed"", ""Housekeeping available from 9:00\u202fAM to 3:00\u202fPM, 3 days a week - available at extra cost"", ""Baby monitor - available upon request"", ""Conditioner"", ""Shampoo"", ""Kitchen"", ""Coffee maker: espresso machine"", ""Barbecue utensils"", ""EV charger - level 2"", ""Private gym nearby"", ""Refrigerator"", ""Outlet covers"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Free street parking"", ""Rice maker"", ""Bathtub"", ""Hot water"", ""Heating - split type ductless system"", ""Hot water kettle"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Exterior security cameras on property"", ""Shower gel"", ""Samsung stainless steel gas stove"", ""Ceiling fan"", ""Outdoor furniture"", ""Smart lock"", ""Free driveway parking on premises \u2013 1 space"", ""Fast wifi \u2013 426 Mbps"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishwasher"", ""Single level home"", ""Extra pillows and blankets"", ""Books and reading material"", ""Self check-in"", ""Iron"", ""Private entrance"", ""Microwave"", ""Clothing storage: walk-in closet and closet"", ""55 inch HDTV with Fire TV, Amazon Prime Video, Apple TV, Netflix, HBO Max, Disney+"", ""Room-darkening shades""]",244.0,2,180,t,7,7,7,7,24,4.92,4.83,4.96,5.0,5.0,4.63,4.75,t,1.62,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors"", ""Family Friendly""]",86.38
23325337,Townhouse in the heart of Mtn. View,https://a0.muscache.com/pictures/13874bdb-8217-4d6d-bc3a-e404f05e0151.jpg,2017-09-27,"[""email"", ""phone""]",t,f,37.40518,-122.09333,Entire townhouse,Entire home/apt,4,1.5,2.0,3.0,"[""Paid dryer \u2013 In building"", ""Free parking on premises"", ""Paid washer \u2013 In building"", ""Hangers"", ""Essentials"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""TV"", ""Refrigerator"", ""Shared pool"", ""Host greets you"", ""Kitchen"", ""Private entrance"", ""Wifi""]",150.0,30,360,t,30,60,90,364,5,4.4,4.6,4.2,5.0,4.8,4.6,4.2,f,0.06,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Laundry"", ""Safety"", ""Essentials"", ""Easy Access"", ""Parking""]",23.51
23421412,Beautiful spacious 4 bedroom house in Los Altos,https://a0.muscache.com/pictures/4b5c6262-e695-4f89-b3fd-a1cfb7dac8ed.jpg,2018-02-22,"[""email"", ""phone""]",t,t,37.34815,-122.07208,Entire home,Entire home/apt,8,2.5,4.0,4.0,"[""Bed linens"", ""Long term stays allowed"", ""Washer"", ""Carbon monoxide alarm"", ""Coffee"", ""Outdoor dining area"", ""Freezer"", ""Toaster"", ""Oven"", ""Hair dryer"", ""Wine glasses"", ""Blender"", ""Private patio or balcony"", ""Free parking on premises"", ""Fire extinguisher"", ""Private backyard \u2013 Fully fenced"", ""First aid kit"", ""Hangers"", ""Essentials"", ""High chair"", ""Drying rack for clothing"", ""Heating"", ""Cooking basics"", ""Pack \u2019n play/Travel crib"", ""Children\u2019s books and toys"", ""Kitchen"", ""Shampoo"", ""Dryer"", ""Wifi"", ""Barbecue utensils"", ""Coffee maker"", ""Central air conditioning"", ""Refrigerator"", ""Dishes and silverware"", ""Host greets you"", ""Hot water"", ""Hot water kettle"", ""Board games"", ""HDTV"", ""Baking sheet"", ""Outdoor furniture"", ""Clothing storage: closet"", ""Smoke alarm"", ""BBQ grill"", ""Dedicated workspace"", ""Dishwasher"", ""Stove"", ""Dining table"", ""Extra pillows and blankets"", ""Single level home"", ""Iron"", ""Microwave"", ""Room-darkening shades""]",450.0,30,365,t,18,48,78,353,13,5.0,5.0,5.0,5.0,5.0,4.92,4.69,f,0.2,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors"", ""Family Friendly""]",55.03
23472034,"1905 Ranch House, Room #3",https://a0.muscache.com/pictures/36b73d46-a508-4563-a420-7ceb6e09fd6e.jpg,2014-04-11,"[""email"", ""phone""]",t,t,37.39383,-122.09015,Private room in home,Private room,2,3.5,1.0,1.0,"[""Paid dryer \u2013 In building"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""Carbon monoxide alarm"", ""Breakfast"", ""Oven"", ""Hair dryer"", ""Free parking on premises"", ""Fire extinguisher"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Keypad"", ""Cleaning available during stay"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Coffee maker"", ""Refrigerator"", ""Dishes and silverware"", ""Free street parking"", ""Hot water"", ""Lock on bedroom door"", ""Smoke alarm"", ""Dedicated workspace"", ""Self check-in"", ""Extra pillows and blankets"", ""Iron"", ""Microwave""]",61.0,2,360,t,19,49,79,168,109,4.88,4.89,4.82,4.94,4.94,4.83,4.79,f,1.33,"[""Kitchen"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking""]",54.91
23472859,Private Lv&Full Kitchen 1Br1Ba w/ Separate Entry,https://a0.muscache.com/pictures/miso/Hosting-23472859/original/1bd8d04c-6b37-4ee4-a50c-1d27573a799b.jpeg,2018-02-25,"[""email"", ""phone""]",t,t,37.3904,-122.0257,Entire guest suite,Entire home/apt,2,1.0,1.0,1.0,"[""Bed linens"", ""Long term stays allowed"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Coffee"", ""Freezer"", ""Toaster"", ""Wine glasses"", ""Hair dryer"", ""Stainless steel single oven"", ""Blender"", ""Free parking on premises"", ""Laundromat nearby"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Safe"", ""Bread maker"", ""Conditioner"", ""Shampoo"", ""Kitchen"", ""Lockbox"", ""Fast wifi \u2013 309 Mbps"", ""Liquid body wash instead of solid soap. body soap"", ""Mini fridge"", ""TV with Disney+, Hulu, Roku"", ""Coffee maker"", ""Refrigerator"", ""Portable fans"", ""Samsung gas stove"", ""Dishes and silverware"", ""Free street parking"", ""Hot water"", ""Hot water kettle"", ""Free dryer \u2013 In building"", ""Shower gel"", ""Clothing storage: closet"", ""Smoke alarm"", ""Dedicated workspace"", ""Dining table"", ""Single level home"", ""Self check-in"", ""Private entrance"", ""Iron"", ""Free washer \u2013 In building"", ""Microwave"", ""Room-darkening shades""]",109.0,5,90,t,0,28,58,58,86,4.78,4.81,4.7,4.8,4.87,4.87,4.67,f,1.04,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking""]",54.33
23560384,Cozy Palo Alto Home Near Downtown,https://a0.muscache.com/pictures/c9d4c102-6130-488b-91af-583fe7b50891.jpg,2017-03-03,"[""email"", ""phone""]",t,t,37.4221,-122.12058,Entire home,Entire home/apt,2,1.0,1.0,1.0,"[""Bed linens"", ""Body soap"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""Hair dryer"", ""Backyard"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Kitchen"", ""Shampoo"", ""Lockbox"", ""Wifi"", ""Coffee maker"", ""Refrigerator"", ""Dishes and silverware"", ""Free street parking"", ""Bathtub"", ""Hot water"", ""Smoke alarm"", ""Single level home"", ""Extra pillows and blankets"", ""Self check-in"", ""Iron"", ""Private entrance"", ""Microwave""]",249.0,1,120,t,30,60,90,179,37,4.76,4.68,4.89,4.89,4.95,4.92,4.65,f,0.45,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Easy Access"", ""Parking"", ""Outdoors""]",66.56
23565442,Roro’s 1 bedroom house - w/kitchen/laundry/office,https://a0.muscache.com/pictures/46c2ef98-2776-4646-9257-c3a22812896f.jpg,2017-08-27,"[""email"", ""phone"", ""work_email""]",t,t,37.36622,-121.83263,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,"[""Bed linens"", ""Body soap"", ""Long term stays allowed"", ""Washer"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""Oven"", ""Hair dryer"", ""Backyard"", ""Free parking on premises"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Keypad"", ""Conditioner"", ""Shampoo"", ""Kitchen"", ""Dryer"", ""Wifi"", ""Coffee maker"", ""Refrigerator"", ""Portable fans"", ""Dishes and silverware"", ""Free street parking"", ""Hot water"", ""Shower gel"", ""Ceiling fan"", ""Smoke alarm"", ""Air conditioning"", ""Dishwasher"", ""Stove"", ""Self check-in"", ""Extra pillows and blankets"", ""Iron"", ""Private entrance"", ""Microwave""]",99.0,1,1125,t,12,12,35,310,68,4.91,4.91,4.97,4.94,4.97,4.85,4.81,t,0.84,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Easy Access"", ""Parking"", ""Outdoors""]",23.23
23611753,1905 Ranch House Room #7,https://a0.muscache.com/pictures/miso/Hosting-23611753/original/31ef1b29-06fd-4772-94b8-d3aaea68840e.jpeg,2014-04-11,"[""email"", ""phone""]",t,t,37.39391,-122.09024,Private room in home,Private room,1,3.5,0.0,1.0,"[""Paid dryer \u2013 In building"", ""Carbon monoxide alarm"", ""Breakfast"", ""Hair dryer"", ""Free parking on premises"", ""Fire extinguisher"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Keypad"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Paid washer \u2013 In building"", ""Free street parking"", ""Hot water"", ""Smoke alarm"", ""Dedicated workspace"", ""Self check-in"", ""Iron""]",59.0,2,120,t,30,60,90,364,77,4.88,4.95,4.81,4.96,4.97,4.94,4.86,f,0.95,"[""Kitchen"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking""]",25.14
23649791,Skidaemon's Home (Bedroom 1),https://a0.muscache.com/pictures/d8f5f184-9bcd-493e-a9c9-90d62b42bed7.jpg,2017-07-20,"[""email"", ""phone""]",t,t,37.39546,-122.00185,Private room in home,Private room,1,1.0,1.0,1.0,"[""Bed linens"", ""Washer"", ""Freezer"", ""Toaster"", ""Oven"", ""Hair dryer"", ""Fire extinguisher"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Dryer"", ""Barbecue utensils"", ""Coffee maker"", ""TV"", ""Refrigerator"", ""Dishes and silverware"", ""Free street parking"", ""Rice maker"", ""Hot water"", ""Hot water kettle"", ""Patio or balcony"", ""Baking sheet"", ""Exterior security cameras on property"", ""Clothing storage: closet"", ""Smoke alarm"", ""BBQ grill"", ""Dishwasher"", ""Stove"", ""Single level home"", ""Extra pillows and blankets"", ""Iron"", ""Microwave""]",35.0,3,125,t,6,28,57,57,86,4.71,4.84,4.53,4.93,4.87,4.91,4.73,t,1.04,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Easy Access"", ""Parking"", ""Outdoors""]",47.73
23651141,Private Cozy suite Los Gatos -Saratoga,https://a0.muscache.com/pictures/18ba6ca4-98a9-4835-b203-f12fcb4028c6.jpg,2017-08-21,"[""email"", ""phone""]",t,t,37.23669,-121.98997,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,"[""Bed linens"", ""Body soap"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Pets allowed"", ""Private patio or balcony"", ""Hair dryer"", ""Coffee maker: Nespresso"", ""Free parking on premises"", ""Fire extinguisher"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Keypad"", ""Private backyard \u2013 Not fully fenced"", ""Conditioner"", ""Shampoo"", ""Wifi"", ""Barbecue utensils"", ""Refrigerator"", ""Indoor fireplace: gas"", ""Dishes and silverware"", ""Free street parking"", ""Hot water"", ""Free dryer \u2013 In building"", ""Exterior security cameras on property"", ""Shower gel"", ""Outdoor furniture"", ""Smoke alarm"", ""BBQ grill"", ""Dedicated workspace"", ""HDTV with standard cable"", ""Self check-in"", ""Extra pillows and blankets"", ""Private entrance"", ""Iron"", ""Garden view"", ""Free washer \u2013 In building"", ""Microwave"", ""Room-darkening shades""]",146.0,3,80,t,20,29,58,58,158,4.84,4.9,4.82,4.95,4.95,4.91,4.77,f,2.21,"[""Kitchen"", ""Entertainment"", ""Connectivity"", ""Climate Control"", ""Laundry"", ""Bathroom"", ""Safety"", ""Essentials"", ""Workspace"", ""Easy Access"", ""Parking"", ""Outdoors"", ""Scenic View""]",64.4
